image_file,width,height,aspect_ratio,rms_contrast,lightness_entropy,complexity,edge_density,mean_L,mean_a,mean_b,color_entropy,mirror_symmetry,balance,fourier_slope,eoe_1st,eoe_2nd,ssim,lpips,lab_ok,rms_ok,edge_ok,eoe_ok,color_entropy_ok,fourier_ok,symmetry_ok,balance_ok,compliance_pct,img_file
61724_495052.jpg,2000,,1.0,2.795,,1.098,8.511,82.745,2.915,13.31,2.02,0.4556,2.55,,4.219,0.001334,,,True,False,False,True,False,False,True,True,50.0,61724_495052.jpg
61725_495104.jpg,2000,,1.0,22.628,,3.405,55.717,77.843,6.013,13.027,3.631,17.743,23.599,,2.813,0.0008738,,,False,True,False,False,True,False,False,False,25.0,61725_495104.jpg
61725_495105.jpg,2000,,1.0,2.756,,0.9504,10.025,88.195,2.649,15.772,2.082,0.2756,1.493,,3.98,0.001468,,,True,False,False,False,False,False,True,True,37.5,61725_495105.jpg
61725_495106.jpg,2000,,1.0,3.03,,0.9146,10.182,87.508,3.042,16.575,1.68,0.7617,2.182,,3.975,0.001448,,,True,False,False,False,False,False,True,True,37.5,61725_495106.jpg
61725_495108.jpg,2000,,1.0,2.867,,0.8475,9.239,87.564,3.086,16.114,1.78,0.1701,1.721,,3.894,0.001528,,,True,False,False,False,False,False,True,True,37.5,61725_495108.jpg
61725_495109.jpg,2000,,1.0,2.798,,0.9824,8.113,87.258,2.882,15.959,1.462,0.1519,2.098,,4.267,0.001463,,,True,False,False,True,False,False,True,True,50.0,61725_495109.jpg
61725_495110.jpg,2000,,1.0,2.971,,0.8539,7.977,87.58,3.013,15.659,1.46,1.486,2.328,,4.386,0.0015,,,True,False,False,True,False,False,True,True,50.0,61725_495110.jpg
61726_335012.jpg,2000,,1.0,20.282,,2.345,29.966,23.817,7.898,6.802,3.784,32.975,19.01,,3.781,0.0002959,,,False,True,False,False,True,False,False,True,37.5,61726_335012.jpg
61726_495066.jpg,2000,,1.0,23.214,,3.172,57.305,76.754,5.886,11.128,3.888,11.871,22.266,,3.315,0.0008511,,,True,True,False,False,True,False,False,False,37.5,61726_495066.jpg
61771_176934.jpg,308,,1.0,19.674,,3.985,30.358,88.03,6.92,9.027,3.077,11.629,25.82,,3.309,0.00128,,,False,True,False,False,True,False,False,False,25.0,61771_176934.jpg
61774_547737.jpg,2000,,1.0,18.31,,2.465,38.578,70.612,9.862,14.091,4.242,30.627,14.56,,3.836,0.0005672,,,False,True,False,False,True,False,False,True,37.5,61774_547737.jpg
61774_547738.jpg,2000,,1.0,18.413,,2.47,46.88,67.773,13.51,13.198,4.5,29.358,14.593,,3.861,0.0004452,,,False,True,False,False,True,False,False,True,37.5,61774_547738.jpg
61774_547739.jpg,2000,,1.0,17.812,,4.264,51.565,54.648,23.29,17.718,4.412,41.608,8.769,,3.664,0.0004296,,,False,True,False,False,True,False,False,True,37.5,61774_547739.jpg
61774_547740.jpg,2000,,1.0,13.83,,6.556,34.362,44.636,32.302,22.28,4.176,60.501,9.158,,3.552,0.0004298,,,False,False,False,False,True,False,False,True,25.0,61774_547740.jpg
61776_228657.jpg,2000,,1.0,12.917,,1.898,29.315,89.644,0.2723,2.801,3.971,4.31,17.756,,3.456,0.001093,,,False,False,False,False,True,False,True,True,37.5,61776_228657.jpg
61790_222821.jpg,2000,,1.0,11.033,,1.181,20.051,90.212,1.279,2.396,3.721,1.741,15.308,,3.882,0.001061,,,False,False,False,False,True,False,True,True,37.5,61790_222821.jpg
61790_289418.jpg,2000,,1.0,11.033,,1.181,20.051,90.212,1.279,2.396,3.721,1.741,15.308,,3.882,0.001061,,,False,False,False,False,True,False,True,True,37.5,61790_289418.jpg
61796_487590.jpg,850,,1.125,20.58,,2.638,44.123,83.515,3.618,6.889,3.807,28.146,22.501,,3.728,0.0009221,,,False,True,False,False,True,False,False,False,25.0,61796_487590.jpg
61823_294627.jpg,1998,,1.0,15.603,,2.471,45.605,87.269,1.565,4.462,2.173,10.012,27.338,,4.157,0.000859,,,False,True,False,True,False,False,False,False,25.0,61823_294627.jpg
61825_295893.jpg,1998,,1.0,16.829,,1.349,29.308,92.229,-0.3709,1.953,1.283,4.405,35.747,,3.912,0.001231,,,False,True,False,False,False,False,True,False,25.0,61825_295893.jpg
61861_233085.jpg,1040,,1.261,31.913,,9.489,107.767,77.082,-1.522,-1.182,4.199,19.82,33.303,,4.195,0.0008937,,,False,False,False,True,True,False,False,False,25.0,61861_233085.jpg
61992_257111.jpg,2000,,1.0,22.464,,3.264,67.027,86.951,1.481,5.129,3.027,5.374,36.616,,4.333,0.0009117,,,False,True,False,True,True,False,False,False,37.5,61992_257111.jpg
62129_296643.jpg,2000,,1.0,23.005,,3.049,51.579,82.092,2.991,-0.972,4.347,10.78,30.157,,4.358,0.0007874,,,False,True,False,True,True,False,False,False,37.5,62129_296643.jpg
62131_296649.jpg,2000,,1.0,23.005,,3.049,51.579,82.092,2.991,-0.972,4.347,10.78,30.157,,4.358,0.0007874,,,False,True,False,True,True,False,False,False,37.5,62131_296649.jpg
62453_454881.jpg,2000,,1.0,27.517,,2.809,49.664,68.768,4.481,10.794,4.136,10.666,16.293,,3.712,0.0007183,,,True,True,False,False,True,False,False,True,50.0,62453_454881.jpg
62453_454882.jpg,2000,,1.0,25.989,,3.119,62.186,70.213,6.177,13.29,3.503,13.89,17.874,,3.308,0.0008972,,,False,True,False,False,True,False,False,True,37.5,62453_454882.jpg
62973_463261.jpg,2000,,1.0,20.248,,3.156,53.301,78.379,12.721,25.847,3.893,4.945,21.975,,4.224,0.0007664,,,False,True,False,True,True,False,True,False,50.0,62973_463261.jpg
62973_463262.jpg,2000,,1.0,19.789,,2.622,58.059,75.346,16.56,25.072,4.444,8.251,12.497,,4.335,0.0006204,,,False,True,False,True,True,False,False,True,50.0,62973_463262.jpg
63427_307660.jpg,1360,,1.0,16.719,,2.918,63.307,87.106,4.858,12.448,3.272,33.581,22.039,,4.426,0.0007697,,,True,True,False,True,True,False,False,False,50.0,63427_307660.jpg
63433_307672.jpg,2000,,1.0,25.459,,2.131,59.238,73.378,26.301,16.768,2.913,37.711,21.776,,4.283,0.0008052,,,False,True,False,True,False,False,False,False,25.0,63433_307672.jpg
63755_458603.jpg,2000,,1.0,28.481,,4.039,60.789,77.216,4.909,11.433,3.64,15.162,26.139,,3.544,0.00103,,,True,True,False,False,True,False,False,False,37.5,63755_458603.jpg
63803_306013.jpg,2000,,1.0,23.756,,1.467,30.303,82.831,-0.4969,0.2072,3.632,10.593,26.241,,3.64,0.001073,,,False,True,False,False,True,False,False,False,25.0,63803_306013.jpg
63809_456770.jpg,2000,,1.0,20.551,,3.916,75.268,84.19,2.179,10.438,3.733,2.08,20.792,,4.073,0.000951,,,True,True,False,True,True,False,True,False,62.5,63809_456770.jpg
63809_456771.jpg,2000,,1.0,13.694,,2.894,59.996,88.16,2.136,10.486,4.119,0.4521,13.344,,4.154,0.0007541,,,True,False,False,True,True,False,True,True,62.5,63809_456771.jpg
63809_456772.jpg,2000,,1.0,19.498,,4.411,52.079,85.971,3.19,11.723,3.306,3.523,25.694,,4.071,0.001094,,,True,True,False,True,True,False,True,False,62.5,63809_456772.jpg
63809_456773.jpg,2000,,1.0,24.688,,5.588,90.438,76.26,7.523,12.415,4.396,10.231,18.274,,3.874,0.0007509,,,False,True,False,False,True,False,False,True,37.5,63809_456773.jpg
63809_456774.jpg,2000,,1.0,19.918,,5.4,67.286,83.226,2.098,11.469,4.019,3.858,22.146,,4.08,0.0009354,,,True,True,False,True,True,False,True,False,62.5,63809_456774.jpg
63910_460445.jpg,2000,,1.0,24.26,,4.731,93.709,65.364,6.545,16.572,4.809,22.257,17.203,,4.009,0.0007107,,,False,True,False,True,True,False,False,True,50.0,63910_460445.jpg
63910_460446.jpg,2000,,1.0,22.111,,4.58,84.175,70.687,4.906,16.811,4.451,14.461,19.294,,4.095,0.0008202,,,True,True,False,True,True,False,False,True,62.5,63910_460446.jpg
63910_460447.jpg,2000,,1.0,23.344,,4.237,91.325,71.532,-0.5264,13.427,4.688,9.179,14.973,,4.514,0.0007143,,,True,True,False,True,True,False,False,True,62.5,63910_460447.jpg
63910_460448.jpg,2000,,1.0,21.671,,4.214,89.192,70.658,2.889,16.608,4.521,10.861,16.108,,4.47,0.0007327,,,True,True,False,True,True,False,False,True,62.5,63910_460448.jpg
63941_306021.jpg,900,,1.0,18.084,,9.645,100.625,78.5,11.459,29.017,4.245,41.546,7.017,,3.983,0.0003532,,,False,True,False,False,True,False,False,True,37.5,63941_306021.jpg
63941_306022.jpg,900,,1.0,18.084,,9.645,100.625,78.5,11.459,29.017,4.245,41.546,7.017,,3.983,0.0003532,,,False,True,False,False,True,False,False,True,37.5,63941_306022.jpg
63943_306027.png,334,,0.9881,16.67,,3.959,31.24,92.473,3.293,4.843,1.535,5.614,28.858,,3.983,0.00124,,,False,True,False,False,False,False,False,False,12.5,63943_306027.png
63946_306029.jpg,900,,1.0,15.968,,7.429,97.304,91.294,1.847,9.965,3.941,0.9258,15.57,,4.459,0.0006927,,,True,True,False,True,True,False,True,True,75.0,63946_306029.jpg
63946_306030.jpg,900,,1.0,15.968,,7.429,97.304,91.294,1.847,9.965,3.941,0.9258,15.57,,4.459,0.0006927,,,True,True,False,True,True,False,True,True,75.0,63946_306030.jpg
63948_306031.jpg,900,,1.0,20.161,,7.589,72.639,39.063,8.425,25.995,4.078,64.941,9.155,,4.486,0.0002352,,,False,True,False,True,True,False,False,True,50.0,63948_306031.jpg
63948_306032.jpg,900,,1.0,20.161,,7.589,72.639,39.063,8.425,25.995,4.078,64.941,9.155,,4.486,0.0002352,,,False,True,False,True,True,False,False,True,50.0,63948_306032.jpg
64059_376802.jpg,2000,,1.0,30.204,,10.457,160.746,59.201,11.329,17.801,6.25,23.179,11.815,,4.505,0.0002649,,,False,False,False,True,False,False,False,True,25.0,64059_376802.jpg
64059_376803.jpg,2000,,1.0,25.193,,6.828,131.908,69.62,15.095,18.244,6.219,15.065,10.074,,4.511,0.0003125,,,False,True,False,True,False,False,False,True,37.5,64059_376803.jpg
64059_376804.jpg,2000,,1.0,20.226,,6.682,87.779,85.418,5.484,8.409,5.087,8.177,22.487,,4.546,0.0007195,,,True,True,False,True,True,False,False,False,50.0,64059_376804.jpg
64059_376805.jpg,2000,,1.0,19.051,,4.871,65.812,90.033,5.622,6.581,3.885,7.269,41.532,,4.473,0.0009249,,,False,True,False,True,True,False,False,False,37.5,64059_376805.jpg
64059_376806.jpg,2000,,1.0,16.079,,4.0,54.712,91.889,4.61,5.668,3.709,6.602,38.712,,4.434,0.0009731,,,False,True,False,True,True,False,False,False,37.5,64059_376806.jpg
64305_370447.jpg,2000,,1.0,24.877,,3.562,49.824,85.694,5.739,5.889,3.407,9.536,30.873,,4.312,0.00103,,,False,True,False,True,True,False,False,False,37.5,64305_370447.jpg
64305_370448.jpg,2000,,1.0,25.046,,3.209,48.983,86.594,4.899,5.277,3.177,9.378,34.903,,4.259,0.001059,,,False,True,False,True,True,False,False,False,37.5,64305_370448.jpg
64305_370449.jpg,2000,,1.0,32.361,,4.263,75.666,50.786,24.219,18.972,4.789,46.828,23.487,,4.368,0.0004818,,,False,False,False,True,True,False,False,False,25.0,64305_370449.jpg
64305_370450.jpg,2000,,1.0,29.736,,4.198,57.272,68.405,8.077,9.707,4.556,29.421,21.893,,4.224,0.0006699,,,False,True,False,True,True,False,False,False,37.5,64305_370450.jpg
64360_512643.jpg,2000,,1.0,16.451,,2.361,44.754,81.943,4.064,14.326,3.463,4.934,17.612,,3.796,0.0009773,,,True,True,False,False,True,False,True,True,62.5,64360_512643.jpg
64360_512644.jpg,2000,,1.0,12.501,,1.86,35.923,84.332,3.099,14.323,3.926,10.703,15.016,,4.116,0.0008443,,,True,False,False,True,True,False,False,True,50.0,64360_512644.jpg
64360_512645.jpg,2000,,1.0,18.516,,2.875,51.329,79.557,5.125,16.416,3.412,5.165,21.442,,3.319,0.0011,,,True,True,False,False,True,False,False,False,37.5,64360_512645.jpg
64375_300802.jpg,450,,1.0,10.328,,4.111,38.485,96.391,2.601,0.8706,2.63,2.847,20.8,,4.189,0.001253,,,False,False,False,True,False,False,True,False,25.0,64375_300802.jpg
64378_305577.jpg,2000,,1.0,19.876,,1.4,29.947,89.357,0.9278,-1.096,2.005,4.73,26.456,,3.997,0.001143,,,False,True,False,False,False,False,True,False,25.0,64378_305577.jpg
64385_283475.jpeg,2000,,1.0,13.813,,0.9992,21.348,96.157,0.2662,0.5431,1.172,0.4301,47.701,,3.894,0.001448,,,False,False,False,False,False,False,True,False,12.5,64385_283475.jpeg
64386_515377.jpg,2000,,1.0,34.276,,2.883,59.809,55.378,0.4373,7.587,4.112,27.457,15.412,,3.758,0.000787,,,False,False,False,False,True,False,False,True,25.0,64386_515377.jpg
64386_515378.jpg,2000,,1.0,27.864,,2.734,47.835,71.56,2.975,12.509,3.592,11.949,25.777,,3.59,0.001063,,,True,True,False,False,True,False,False,False,37.5,64386_515378.jpg
64386_515379.jpg,2000,,1.0,27.819,,3.207,56.285,67.676,4.729,15.25,3.622,15.686,22.579,,2.831,0.001103,,,True,True,False,False,True,False,False,False,37.5,64386_515379.jpg
64426_472288.jpg,2000,,1.0,14.477,,2.09,50.01,88.229,0.7422,6.919,3.705,3.379,12.69,,3.891,0.001073,,,False,False,False,False,True,False,True,True,37.5,64426_472288.jpg
64426_472289.jpg,2000,,1.0,22.67,,4.953,72.078,79.261,0.502,7.636,4.314,7.99,21.008,,3.776,0.000814,,,False,True,False,False,True,False,False,False,25.0,64426_472289.jpg
64426_472290.jpg,2000,,1.0,15.772,,2.937,41.161,86.02,1.187,6.844,3.615,1.888,18.17,,4.294,0.001119,,,False,True,False,True,True,False,True,True,62.5,64426_472290.jpg
64426_472291.jpg,2000,,1.0,25.104,,4.085,76.805,64.952,1.037,7.833,4.905,17.318,17.558,,3.453,0.0007171,,,False,True,False,False,True,False,False,True,37.5,64426_472291.jpg
64426_472292.jpg,2000,,1.0,15.904,,3.245,36.68,82.981,2.369,7.903,3.391,2.74,17.714,,3.967,0.001154,,,False,True,False,False,True,False,True,True,50.0,64426_472292.jpg
64437_294584.jpg,900,,1.0,26.33,,4.025,41.974,87.115,1.284,2.232,2.259,7.368,40.999,,3.943,0.001097,,,False,True,False,False,False,False,False,False,12.5,64437_294584.jpg
64445_327943.jpg,900,,1.0,14.0,,3.448,37.921,84.901,1.772,-0.7773,4.568,2.682,16.466,,4.323,0.0009245,,,False,False,False,True,True,False,True,True,50.0,64445_327943.jpg
64445_327944.jpg,900,,1.0,14.0,,3.448,37.921,84.901,1.772,-0.7773,4.568,2.682,16.466,,4.323,0.0009245,,,False,False,False,True,True,False,True,True,50.0,64445_327944.jpg
64533_351043.jpg,1333,,1.501,11.377,,2.291,25.535,88.849,1.142,1.818,3.898,4.992,25.856,,3.919,0.0009706,,,False,False,False,False,True,False,True,False,25.0,64533_351043.jpg
64632_525924.jpg,2000,,1.0,33.367,,3.382,76.556,59.603,8.522,11.642,4.256,16.044,16.114,,4.244,0.0007396,,,False,False,False,True,True,False,False,True,37.5,64632_525924.jpg
64632_525925.jpg,2000,,1.0,28.269,,2.95,67.086,61.289,4.353,13.234,4.217,19.681,12.507,,3.666,0.0008625,,,True,True,False,False,True,False,False,True,50.0,64632_525925.jpg
64632_525926.jpg,2000,,1.0,24.916,,2.739,53.876,72.453,7.227,13.002,3.814,13.481,16.756,,4.155,0.001073,,,False,True,False,True,True,False,False,True,50.0,64632_525926.jpg
64632_525927.jpg,2000,,1.0,24.908,,4.304,83.037,29.174,29.995,20.028,4.04,82.833,15.836,,4.353,0.000285,,,False,True,False,True,True,False,False,True,50.0,64632_525927.jpg
64632_525928.jpg,2000,,1.0,29.561,,2.976,67.355,57.243,16.988,15.328,4.298,31.596,17.367,,3.345,0.0006745,,,False,True,False,False,True,False,False,True,37.5,64632_525928.jpg
64632_525929.jpg,2000,,1.0,30.719,,3.216,69.48,65.577,9.303,12.564,4.447,19.694,15.145,,4.16,0.0008543,,,False,False,False,True,True,False,False,True,37.5,64632_525929.jpg
64671_200405.png,2362,,1.0,19.658,,3.157,55.603,80.17,0.9839,-10.4921,3.155,3.534,7.005,,3.936,0.0009599,,,False,True,False,False,True,False,True,True,50.0,64671_200405.png
64671_274729.jpg,2000,,1.0,18.296,,3.452,58.826,93.144,-0.07024,0.2167,1.431,2.33,17.818,,4.199,0.001212,,,False,True,False,True,False,False,True,True,50.0,64671_274729.jpg
64696_249264.jpg,2000,,1.0,20.059,,4.904,60.047,86.02,3.58,8.601,5.155,7.233,35.659,,4.448,0.0008138,,,True,True,False,True,True,False,False,False,50.0,64696_249264.jpg
64696_249265.jpg,2000,,1.0,21.522,,4.328,59.875,84.717,3.965,7.379,5.464,9.692,34.701,,4.222,0.0008002,,,False,True,False,True,True,False,False,False,37.5,64696_249265.jpg
64696_249266.jpg,2000,,1.0,23.311,,4.591,64.419,82.994,4.479,9.264,5.286,14.151,29.521,,4.349,0.0008021,,,True,True,False,True,True,False,False,False,50.0,64696_249266.jpg
64696_249267.jpg,2000,,1.0,21.842,,4.773,61.662,84.01,4.388,7.625,5.319,13.985,31.442,,4.144,0.000762,,,False,True,False,True,True,False,False,False,37.5,64696_249267.jpg
64696_249268.jpg,2000,,1.0,21.77,,3.737,54.351,84.839,4.318,7.002,5.3,9.841,35.65,,4.024,0.0008629,,,False,True,False,True,True,False,False,False,37.5,64696_249268.jpg
64937_306055.jpg,662,,1.0,10.32,,1.939,24.402,96.721,-0.02707,0.3636,1.23,1.721,38.92,,2.476,0.001422,,,False,False,False,False,False,False,True,False,12.5,64937_306055.jpg
64943_333849.jpg,2000,,1.0,26.453,,3.902,40.8,31.225,7.819,7.1,4.137,29.204,18.366,,3.596,0.0002526,,,False,True,False,False,True,False,False,True,37.5,64943_333849.jpg
64943_495053.jpg,2000,,1.0,22.633,,3.504,61.871,73.694,6.416,12.535,3.928,11.73,18.329,,3.204,0.0007857,,,False,True,False,False,True,False,False,True,37.5,64943_495053.jpg
65023_306057.jpg,2000,,1.0,20.379,,3.22,57.748,81.318,11.745,1.187,4.049,30.435,21.203,,4.073,0.000696,,,False,True,False,True,True,False,False,False,37.5,65023_306057.jpg
65028_306059.jpg,2000,,1.0,18.17,,3.264,51.961,84.345,4.644,4.472,3.583,37.647,26.159,,4.175,0.0006773,,,False,True,False,True,True,False,False,False,37.5,65028_306059.jpg
65031_306060.jpg,2000,,1.0,18.231,,3.386,73.539,79.161,3.928,4.758,5.332,24.451,13.326,,4.253,0.0005257,,,False,True,False,True,True,False,False,True,50.0,65031_306060.jpg
65032_306061.jpg,2000,,1.0,20.407,,2.784,59.886,83.58,2.048,-0.003486,3.326,20.415,26.672,,4.211,0.0007655,,,False,True,False,True,True,False,False,False,37.5,65032_306061.jpg
65083_184787.jpg,2000,,1.0,13.908,,3.722,45.308,85.396,-0.05602,-0.1648,4.175,1.969,15.992,,4.237,0.0008423,,,False,False,False,True,True,False,True,True,50.0,65083_184787.jpg
65102_292206.jpg,900,,1.0,30.995,,3.532,47.851,64.517,0.8593,1.155,3.693,29.591,17.237,,3.249,0.0005608,,,False,False,False,False,True,False,False,True,25.0,65102_292206.jpg
65103_306062.jpeg,1998,,1.0,13.061,,1.022,30.858,91.981,1.0,-3.6,2.056,2.658,15.837,,3.922,0.001117,,,False,False,False,False,False,False,True,True,25.0,65103_306062.jpeg
65104_311273.jpg,2000,,1.0,33.636,,8.654,83.632,54.437,0.8289,0.1946,3.743,45.081,12.173,,4.264,0.0004865,,,False,False,False,True,True,False,False,True,37.5,65104_311273.jpg
65105_311705.jpg,900,,1.0,30.174,,8.617,70.124,38.081,2.238,-1.684,4.5,75.568,11.114,,4.075,0.0002868,,,False,False,False,True,True,False,False,True,37.5,65105_311705.jpg
65107_504613.jpg,2000,,1.0,10.843,,1.874,45.434,82.816,2.157,2.759,4.286,7.398,7.531,,4.365,0.0004579,,,False,False,False,True,True,False,False,True,37.5,65107_504613.jpg
65107_504614.jpg,2000,,1.0,12.438,,2.451,49.773,81.403,2.008,1.741,4.709,9.616,8.437,,4.456,0.0004346,,,False,False,False,True,True,False,False,True,37.5,65107_504614.jpg
65107_504615.jpg,2000,,1.0,22.933,,3.002,55.795,75.085,5.735,13.264,3.972,6.718,15.782,,3.905,0.0007317,,,True,True,False,False,True,False,False,True,50.0,65107_504615.jpg
65107_504616.jpg,2000,,1.0,10.832,,2.177,45.923,84.189,2.606,5.196,4.477,3.303,7.539,,4.458,0.0004673,,,False,False,False,True,True,False,True,True,50.0,65107_504616.jpg
65223_306068.jpeg,1998,,1.0,13.061,,1.022,30.858,91.981,1.0,-3.6,2.056,2.658,15.837,,3.922,0.001117,,,False,False,False,False,False,False,True,True,25.0,65223_306068.jpeg
65411_487092.jpg,2000,,1.0,18.45,,3.837,64.433,77.176,11.209,20.363,3.407,8.542,19.931,,3.449,0.0008785,,,False,True,False,False,True,False,False,True,37.5,65411_487092.jpg
65411_487093.jpg,2000,,1.0,15.247,,5.263,78.621,69.311,12.257,25.773,3.179,7.947,7.063,,4.376,0.0003137,,,False,True,False,True,True,False,False,True,50.0,65411_487093.jpg
65411_487094.jpg,2000,,1.0,15.268,,5.324,53.374,69.77,26.452,30.194,3.616,35.405,12.939,,4.152,0.0005754,,,False,True,False,True,True,False,False,True,50.0,65411_487094.jpg
65421_337494.jpeg,900,,1.0,32.902,,8.665,90.897,59.704,11.027,11.326,4.919,63.031,11.062,,3.909,0.0005123,,,False,False,False,False,True,False,False,True,25.0,65421_337494.jpeg
65622_478329.jpg,2000,,1.0,21.42,,3.282,38.055,71.679,1.181,-0.1004,4.502,16.577,16.077,,3.793,0.0007813,,,False,True,False,False,True,False,False,True,37.5,65622_478329.jpg
65622_478330.jpg,2000,,1.0,23.147,,5.151,47.033,69.487,-0.6609,-1.563,4.814,18.743,19.639,,3.699,0.0007498,,,False,True,False,False,True,False,False,True,37.5,65622_478330.jpg
65622_478331.jpg,2000,,1.0,23.419,,3.662,41.478,65.017,1.046,-2.641,4.848,25.624,16.387,,3.867,0.0007192,,,False,True,False,False,True,False,False,True,37.5,65622_478331.jpg
65622_478332.jpg,2000,,1.0,18.146,,3.098,40.15,75.065,4.69,9.075,3.171,5.39,18.94,,2.636,0.001033,,,True,True,False,False,True,False,False,True,50.0,65622_478332.jpg
65667_492006.jpg,2000,,1.0,30.513,,14.993,172.48,29.418,8.068,12.547,5.542,46.028,10.832,,4.158,0.0001448,,,False,False,False,True,True,False,False,True,37.5,65667_492006.jpg
65667_492007.jpg,2000,,1.0,31.146,,11.942,118.216,44.711,9.717,17.616,5.018,41.267,15.226,,4.286,0.0003414,,,False,False,False,True,True,False,False,True,37.5,65667_492007.jpg
65667_492008.jpg,2000,,1.0,29.904,,9.18,96.341,60.149,9.126,18.911,4.439,24.008,17.741,,4.201,0.0005529,,,False,True,False,True,True,False,False,True,50.0,65667_492008.jpg
65667_492009.jpg,2000,,1.0,30.034,,7.196,78.42,67.711,6.996,16.769,4.223,13.85,26.856,,4.284,0.0007562,,,False,False,False,True,True,False,False,False,25.0,65667_492009.jpg
65667_492010.jpg,2000,,1.0,25.933,,7.375,98.399,68.335,8.0,18.29,4.367,7.488,16.197,,3.811,0.0007414,,,False,True,False,False,True,False,False,True,37.5,65667_492010.jpg
65667_492011.jpg,2000,,1.0,21.355,,6.243,76.256,78.158,5.709,15.639,3.75,13.432,23.153,,3.741,0.0009139,,,True,True,False,False,True,False,False,False,37.5,65667_492011.jpg
65761_295231.jpg,900,,1.0,18.171,,2.71,33.555,92.129,3.489,3.384,2.64,3.059,48.998,,4.058,0.001139,,,False,True,False,True,False,False,True,False,37.5,65761_295231.jpg
65764_403317.jpg,2000,,1.0,9.471,,1.524,28.594,89.482,0.624,5.956,2.701,1.154,12.886,,4.333,0.001008,,,False,False,False,True,False,False,True,True,37.5,65764_403317.jpg
65764_403318.jpg,2000,,1.0,9.471,,1.524,28.594,89.482,0.624,5.956,2.701,1.154,12.886,,4.333,0.001008,,,False,False,False,True,False,False,True,True,37.5,65764_403318.jpg
65870_321480.jpeg,1368,,1.006,34.586,,14.35,322.977,50.536,6.237,-2.638,5.822,34.462,4.062,,1.974,0.0002409,,,False,False,False,False,True,False,False,True,25.0,65870_321480.jpeg
65881_312871.jpg,2000,,1.0,27.666,,1.517,27.996,81.317,0.4893,-1.54,2.474,12.838,30.68,,3.39,0.001129,,,False,True,False,False,False,False,False,False,12.5,65881_312871.jpg
65882_312886.jpg,2000,,1.0,27.148,,1.453,27.032,81.958,0.504,-1.723,2.303,13.363,30.11,,3.434,0.001143,,,False,True,False,False,False,False,False,False,12.5,65882_312886.jpg
65883_312870.jpg,2000,,1.0,27.501,,1.395,26.738,84.352,0.2676,0.07582,1.525,13.46,38.89,,3.318,0.001187,,,False,True,False,False,False,False,False,False,12.5,65883_312870.jpg
65885_312868.jpg,2000,,1.0,27.931,,3.54,48.297,78.017,1.308,-0.6993,3.403,11.295,23.526,,3.995,0.0008899,,,False,True,False,False,True,False,False,False,25.0,65885_312868.jpg
65887_312869.jpg,2000,,1.0,28.112,,3.313,43.25,78.079,1.317,-0.7978,3.279,12.544,21.925,,3.822,0.000895,,,False,True,False,False,True,False,False,False,25.0,65887_312869.jpg
65888_312885.jpg,2000,,1.0,26.305,,1.382,25.594,83.018,0.5084,-1.665,2.206,12.506,30.79,,3.372,0.001177,,,False,True,False,False,False,False,False,False,12.5,65888_312885.jpg
65901_491828.jpg,2000,,1.0,32.461,,7.71,135.91,31.285,6.138,6.932,5.949,52.032,14.883,,3.928,0.0002094,,,False,False,False,False,True,False,False,True,25.0,65901_491828.jpg
65901_491829.jpg,2000,,1.0,35.024,,8.89,128.188,40.519,4.429,5.233,5.697,49.02,15.891,,3.674,0.0002532,,,False,False,False,False,True,False,False,True,25.0,65901_491829.jpg
65901_491830.jpg,2000,,1.0,30.739,,6.788,86.657,65.955,3.376,6.004,5.23,17.262,17.449,,4.067,0.0005418,,,False,False,False,True,True,False,False,True,37.5,65901_491830.jpg
65901_491831.jpg,2000,,1.0,26.624,,4.853,65.22,74.533,3.274,7.726,4.562,8.09,24.47,,4.118,0.0007514,,,False,True,False,True,True,False,False,False,37.5,65901_491831.jpg
65901_491832.jpg,2000,,1.0,23.752,,4.867,81.537,73.377,6.859,13.881,4.409,6.499,18.187,,3.48,0.0008598,,,False,True,False,False,True,False,False,True,37.5,65901_491832.jpg
65901_491833.jpg,2000,,1.0,23.882,,4.471,64.827,77.419,5.123,12.838,3.723,5.645,25.3,,3.51,0.001019,,,True,True,False,False,True,False,False,False,37.5,65901_491833.jpg
65905_492016.jpg,2000,,1.0,28.507,,11.828,151.11,26.599,7.721,10.405,5.406,62.137,10.541,,3.768,0.0002055,,,False,True,False,False,True,False,False,True,37.5,65905_492016.jpg
65905_492017.jpg,2000,,1.0,32.338,,10.456,101.165,44.219,7.944,15.921,5.219,45.892,17.848,,4.046,0.0003797,,,False,False,False,True,True,False,False,True,37.5,65905_492017.jpg
65905_492018.jpg,2000,,1.0,29.917,,7.184,76.733,63.937,7.517,17.724,4.213,19.899,23.84,,3.999,0.0007467,,,False,True,False,False,True,False,False,False,25.0,65905_492018.jpg
65905_492019.jpg,2000,,1.0,28.919,,7.19,93.772,68.205,7.649,16.429,4.491,9.178,18.256,,3.589,0.0007439,,,False,True,False,False,True,False,False,True,37.5,65905_492019.jpg
65905_492020.jpg,2000,,1.0,21.905,,6.438,74.849,77.115,5.381,15.289,4.003,13.806,23.439,,3.705,0.0009633,,,True,True,False,False,True,False,False,False,37.5,65905_492020.jpg
